crosswalk_id,tube,on,off,distance
06-0000027770,우장산,13611.076923076924,13370.076923076924,428.3760635878443
06-0000048422,화곡,27246.28205128205,25422.128205128207,428.87318822169175
06-0000013673,증미,6634.128205128205,6262.128205128205,429.0047790540991
06-0000013056,송정,6145.179487179487,5809.076923076923,429.18933362918546
06-0000012890,까치산,27313.358974358973,26170.25641025641,429.37636596097707
06-0000024642,우장산,13611.076923076924,13370.076923076924,429.41851003104205
06-0000013746,양천향교,8965.923076923076,9118.794871794871,429.50485888203457
06-0000052457,등촌,10748.333333333334,10268.076923076924,429.5653200467492
06-0000049618,양천향교,8965.923076923076,9118.794871794871,429.80177713225237
06-0000028540,화곡,27246.28205128205,25422.128205128207,429.90987776705873
06-0000013020,염창,16735.410256410258,16139.615384615385,430.0429398117161
06-0000019351,등촌,10748.333333333334,10268.076923076924,430.06703560346523
06-0000045696,발산,19879.82051282051,20772.97435897436,430.256945236468
06-0000013526,신방화,6518.641025641025,6320.307692307692,430.61968862498804
06-0000047804,양천향교,8965.923076923076,9118.794871794871,431.0579541128402
06-0000037745,공항시장,2778.153846153846,2968.974358974359,431.0757817725227
06-0000045797,마곡,9872.205128205129,9996.28205128205,431.079026546603
06-0000045292,마곡나루,21288.871794871797,20787.07692307692,431.64710337401345
06-0000036914,증미,6634.128205128205,6262.128205128205,431.70888391050056
06-0000013889,양천향교,8965.923076923076,9118.794871794871,431.7554708373914
06-0000037742,공항시장,2778.153846153846,2968.974358974359,431.8709684361798
06-0000037813,공항시장,2778.153846153846,2968.974358974359,432.11642382212466
06-0000028847,가양,20669.30769230769,20122.74358974359,432.26987059257675
06-0000024407,우장산,13611.076923076924,13370.076923076924,432.3908397326753
06-0000013357,가양,20669.30769230769,20122.74358974359,432.5739123590706
06-0000045649,신방화,6518.641025641025,6320.307692307692,433.0675029433673
06-0000013173,증미,6634.128205128205,6262.128205128205,433.135200452042
06-0000044389,발산,19879.82051282051,20772.97435897436,433.37694596409096
06-0000049634,양천향교,8965.923076923076,9118.794871794871,433.4269168332743
06-0000013148,가양,20669.30769230769,20122.74358974359,434.1230454526346
06-0000013891,양천향교,8965.923076923076,9118.794871794871,434.16119161894574
06-0000037751,가양,20669.30769230769,20122.74358974359,434.63199174228015
06-0000019874,신방화,6518.641025641025,6320.307692307692,434.84414791613364
06-0000050030,가양,20669.30769230769,20122.74358974359,435.0246236067316
06-0000049620,양천향교,8965.923076923076,9118.794871794871,435.11762493559377
06-0000019875,신방화,6518.641025641025,6320.307692307692,435.35500129147295
06-0000037238,화곡,27246.28205128205,25422.128205128207,435.43130077500695
06-0000038821,까치산,27313.358974358973,26170.25641025641,435.88602101259886
06-0000019871,신방화,6518.641025641025,6320.307692307692,436.5936984904318
06-0000049687,우장산,13611.076923076924,13370.076923076924,437.1517153150868
06-0000024406,우장산,13611.076923076924,13370.076923076924,437.32311435371633
06-0000034388,양천향교,8965.923076923076,9118.794871794871,437.43510702182346
06-0000034385,마곡나루,21288.871794871797,20787.07692307692,437.4901710708238
06-0000049632,양천향교,8965.923076923076,9118.794871794871,437.7358555591744
06-0000013952,신방화,6518.641025641025,6320.307692307692,437.7402015404288
06-0000049686,우장산,13611.076923076924,13370.076923076924,437.83087665462546
06-0000014042,개화산,5385.2307692307695,5159.564102564103,438.05764645177265
06-0000013890,양천향교,8965.923076923076,9118.794871794871,438.48796762144525
06-0000049599,양천향교,8965.923076923076,9118.794871794871,438.7425242404688
06-0000024420,우장산,13611.076923076924,13370.076923076924,438.7470097229138
06-0000037811,양천향교,8965.923076923076,9118.794871794871,439.47852876401635
06-0000049529,마곡,9872.205128205129,9996.28205128205,440.4820778911952
06-0000013805,공항시장,2778.153846153846,2968.974358974359,441.16731230328804
06-0000039076,가양,20669.30769230769,20122.74358974359,441.9157086513205
06-0000032138,가양,20669.30769230769,20122.74358974359,442.34479803586845
06-0000049621,양천향교,8965.923076923076,9118.794871794871,442.375571381884
06-0000002879,까치산,27313.358974358973,26170.25641025641,442.62160853752596
06-0000027796,가양,20669.30769230769,20122.74358974359,442.89393366502395
06-0000026905,등촌,10748.333333333334,10268.076923076924,443.1806527956183
06-0000049449,양천향교,8965.923076923076,9118.794871794871,443.302521510469
06-0000019872,신방화,6518.641025641025,6320.307692307692,443.64802224041034
06-0000045718,마곡,9872.205128205129,9996.28205128205,444.0437890471282
06-0000025507,우장산,13611.076923076924,13370.076923076924,444.7262535449428
06-0000013096,신방화,6518.641025641025,6320.307692307692,444.80774372038013
06-0000012639,화곡,27246.28205128205,25422.128205128207,444.8552708778365
06-0000037731,염창,16735.410256410258,16139.615384615385,445.1384227788351
06-0000028745,마곡,9872.205128205129,9996.28205128205,445.26069234344175
