crosswalk_id,lon,lat
06-0000045827,126.8203087583044,37.56394614692211
06-0000044696,126.82032274486325,37.56408341158666
06-0000013521,126.82030941071943,37.57332485612963
06-0000045658,126.82036218983343,37.55916107024437
06-0000041163,126.82037380665614,37.56031812243649
06-0000044393,126.82039217014008,37.55529880076189
06-0000015733,126.82035796722558,37.57498373523634
06-0000028806,126.82042159694029,37.54855167071563
06-0000045660,126.8204022419502,37.55935903585488
06-0000041172,126.82041171660505,37.56055924786706
06-0000013518,126.8203886044969,37.57392953970713
06-0000045655,126.82042854310194,37.55868863575591
06-0000052713,126.82041690318523,37.56399904654012
06-0000052714,126.82041937101287,37.56400242902582
06-0000013516,126.82039553569591,37.574398419918786
06-0000013515,126.82039952969869,37.57512264778293
06-0000045659,126.82049361835207,37.559280067509825
06-0000041169,126.82049427401014,37.56009854862375
06-0000044695,126.82050039688801,37.563906509501926
06-0000013519,126.82048153923256,37.57344863969156
06-0000013517,126.82048727145029,37.57402607044602
06-0000044697,126.820523679759,37.564062739310906
06-0000028846,126.82052129826259,37.573174523696935
06-0000041171,126.82055624752708,37.56050842696249
06-0000045818,126.82058347466854,37.561560767981454
06-0000013520,126.82061990950716,37.57329698703065
06-0000041168,126.82067437608283,37.560046873687575
06-0000041164,126.8206785791883,37.56027978344167
06-0000045819,126.82067926805746,37.56142799668942
06-0000044689,126.8206858916182,37.56249641487765
06-0000045688,126.82068708119041,37.56880311657253
06-0000044704,126.82071400043944,37.5616654888039
06-0000041174,126.82074668289766,37.560494031596
06-0000048801,126.8207460346352,37.56100218354568
06-0000048803,126.82083151077384,37.5615567149724
06-0000044693,126.82083413460369,37.56236226603181
06-0000052712,126.82083619093487,37.56248369490703
06-0000052711,126.82083867154249,37.56248172774386
06-0000045690,126.8208303644939,37.56883037155503
06-0000044691,126.82086570861004,37.56259884060759
06-0000045689,126.82091581000772,37.56871198279368
06-0000028805,126.82097126574772,37.54863671577118
06-0000037831,126.82099079178404,37.54649718223744
06-0000044694,126.82096636022764,37.563358321835
06-0000044692,126.82099139543502,37.56247339868949
06-0000023321,126.8210300672822,37.555737891707395
06-0000030700,126.82106627770676,37.57092429204396
06-0000037832,126.82117100719437,37.5472295976957
06-0000027426,126.82112094014904,37.57104477239921
06-0000028808,126.82119339488246,37.54726014802273
06-0000029769,126.82123115980696,37.555800614614334
06-0000030701,126.82120078427576,37.570931908198155
06-0000029763,126.82125885646131,37.5560085383464
06-0000030699,126.82127107777373,37.57101914905429
06-0000011691,126.82145005455295,37.5464518616583
06-0000011690,126.82146936526556,37.54577715415883
06-0000045691,126.82148418662376,37.56855297526329
06-0000028807,126.82159786880241,37.54744421161156
06-0000045669,126.821848687855,37.56717628485377
06-0000044925,126.82189840802128,37.5585493290882
06-0000028809,126.82209593104002,37.547488403472336
06-0000028810,126.82216964696623,37.54758332917511
06-0000038599,126.82216503373712,37.57143674020176
06-0000030702,126.82217800124134,37.57140772293128
06-0000030703,126.8222301068076,37.57147215751658
06-0000038598,126.82226127788824,37.571426263370775
06-0000038600,126.82227846496643,37.57143361729656
06-0000024502,126.82248777375237,37.55681894699994
06-0000048802,126.82249913774187,37.56233569521827
06-0000052150,126.82251663012686,37.55998838302478
06-0000028814,126.82254747472044,37.55228313719649
06-0000052149,126.82253228156496,37.56009990478444
06-0000041173,126.82254970081912,37.5602117107581
06-0000030704,126.82254390889143,37.57152933630761
06-0000036906,126.8225836746076,37.573252660892656
06-0000045873,126.82259920659841,37.572818507571675
06-0000045874,126.82262157899966,37.572905438467494
06-0000028813,126.82269009198313,37.552302618492156
06-0000030705,126.82266169994041,37.57164082021915
06-0000050025,126.82271903864893,37.55722012425458
06-0000045875,126.82271233021036,37.57310233077785
06-0000045872,126.82271850371096,37.57276630032301
06-0000047608,126.8227250100006,37.573088080058135
06-0000028817,126.82288084324017,37.54769941800374
06-0000024503,126.82286326134475,37.557318961460616
06-0000052829,126.82289893946056,37.5504104980251
06-0000013524,126.8228919670831,37.573200565714046
06-0000045830,126.8229357664802,37.56721227066969
06-0000028812,126.82301676501429,37.552674757246116
06-0000044392,126.82301475973604,37.55732184461461
06-0000028816,126.82306318141107,37.550376162461966
06-0000045668,126.82304673677234,37.567081905383645
06-0000050018,126.82315003117328,37.55756220468653
06-0000044391,126.82315664831309,37.557444187469905
06-0000044923,126.82331970434065,37.55840989714481
06-0000028815,126.8234511076774,37.549935097049925
06-0000028804,126.82349634598916,37.549644770627054
06-0000044390,126.82351159866036,37.55820528687626
06-0000044922,126.82354811844313,37.55855942215676
06-0000045797,126.8235892658696,37.558900306489186
06-0000045798,126.82361896367027,37.559059832756574
06-0000038072,126.82363578583276,37.55318796583508
06-0000045864,126.82364591201393,37.57207034696825
06-0000034383,126.82364717115179,37.57324463921081
06-0000045802,126.82370126792203,37.5593697742667
06-0000045871,126.8236746042338,37.57262999642534
06-0000045865,126.8237212000142,37.57213827849064
06-0000045692,126.82375073246864,37.56016997593545
06-0000045803,126.82376005883124,37.55978646264133
06-0000044389,126.82377475869816,37.55836483810101
06-0000045863,126.82375544041771,37.572026028475115
06-0000045868,126.82375823852743,37.57255532935207
06-0000045799,126.8237921322397,37.55926990320317
06-0000045869,126.82376997244148,37.572686994528006
06-0000028792,126.82383266883272,37.54988824820965
06-0000045867,126.82380879954165,37.572950507503535
06-0000028785,126.8238933645088,37.549593544100965
06-0000044702,126.82399400659584,37.56217897966392
06-0000028803,126.82405402798572,37.553491916240546
06-0000045829,126.82407883757736,37.567110652621054
06-0000044703,126.82411819539145,37.56204880194395
06-0000039035,126.82414910919924,37.5622893011707
06-0000028802,126.82420650625085,37.55351102346359
06-0000045845,126.8242741854581,37.56215771680532
06-0000028818,126.8243101195022,37.54794486383781
06-0000045878,126.82430702984163,37.56330471786993
06-0000045661,126.82434469157393,37.56352397755265
06-0000028787,126.82441352747637,37.549204162996624
06-0000028819,126.82442702868452,37.54803129845871
06-0000045846,126.82443436094212,37.56342232477816
06-0000028788,126.82447394708444,37.54908517363307
06-0000045662,126.82447162402086,37.56444976230107
06-0000045663,126.82452172773792,37.56477352121809
06-0000028783,126.82463108110201,37.549138459332966
06-0000045664,126.82464538933964,37.56556839009373
06-0000045665,126.82469682635042,37.56589257794284
06-0000045667,126.82471326161604,37.566932156581174
06-0000028801,126.82478587411669,37.55384642414394
06-0000045666,126.8248542268958,37.56679069272681
06-0000051053,126.82487229773454,37.56693753865154
06-0000051054,126.82487651331087,37.566935944136944
06-0000045670,126.824895292118,37.56707850885464
06-0000028800,126.82495300507529,37.55377582957816
06-0000044388,126.82499572203692,37.55823108286445
06-0000045854,126.8249765365275,37.56843390903624
06-0000045847,126.82503403373043,37.566918036106145
06-0000045671,126.82508305849005,37.56833692843116
06-0000045855,126.8251209170702,37.568559699111894
06-0000045674,126.82515131019562,37.56955506146429
06-0000045853,126.82520744925722,37.56842664900135
06-0000045672,126.825255900879,37.56941471750636
06-0000045673,126.8252706193318,37.569625346731314
06-0000045861,126.8253474730455,37.57075930547608
06-0000045856,126.82537519849079,37.569531470381975
06-0000044387,126.82541133582674,37.558190197028
06-0000045675,126.82544506648594,37.570661795599726
06-0000045676,126.8254754954118,37.57084770444366
06-0000045862,126.82548398274156,37.57156955741091
06-0000045295,126.82557621602068,37.57149572433092
06-0000045866,126.82562353524756,37.57248102092298
06-0000052135,126.82562455810834,37.57296991069505
06-0000045296,126.8256738056282,37.57203930325221
06-0000028784,126.82582855204693,37.54960985790445
06-0000045291,126.82579019438136,37.57210797903903
06-0000041778,126.82579574586495,37.572828098153316
06-0000028790,126.82585400896991,37.553767781402655
06-0000028794,126.8259612672526,37.55228891397974
06-0000028782,126.82598137578907,37.54961828740249
06-0000036905,126.82597986819435,37.57295196796044
06-0000028789,126.82611832179444,37.553536570893186
06-0000028750,126.82617058642609,37.553915451659535
06-0000045848,126.82617797858593,37.566957417916434
06-0000028796,126.82629460705887,37.55227667742545
06-0000045852,126.82627786252036,37.568336158578475
06-0000050672,126.82635636640691,37.5521945037368
06-0000028748,126.82635074448612,37.55530094731828
06-0000028745,126.82636857649072,37.555567385454225
06-0000045851,126.826360145268,37.56824223831625
06-0000034384,126.82636155936615,37.573054056877645
06-0000045850,126.82638493519748,37.56842022120853
06-0000052136,126.8263785093122,37.573066436665094
06-0000028770,126.82644975060505,37.55371470846374
06-0000045857,126.82644498632986,37.569447646805465
06-0000041371,126.82647807202223,37.558094046042044
06-0000045849,126.82646801640017,37.568325175803366
06-0000050671,126.8265124768887,37.55285536871533
06-0000031269,126.82650386275292,37.55973641584104
06-0000028781,126.826547521094,37.55021614661014
06-0000041374,126.82654646588308,37.5570581017469
06-0000045860,126.82652157893801,37.56936936063063
06-0000013784,126.82652108353628,37.57291401622293
06-0000028747,126.82656482879769,37.555431360115506
06-0000045859,126.82654706504196,37.569512441044814
06-0000045796,126.82659923949193,37.55898232870821
06-0000041365,126.82660090712929,37.559464033072594
06-0000028742,126.82661254159369,37.558882002513656
06-0000028798,126.82663700065916,37.55303088735928
06-0000039043,126.8266340838018,37.5595836059855
06-0000041372,126.82665113779707,37.55792897793315
06-0000028777,126.8266745329176,37.5502405351538
06-0000045858,126.82663240609192,37.56943464120879
06-0000028780,126.82669220990424,37.550135399372564
06-0000028743,126.82668071588364,37.55819263821722
06-0000041366,126.8266816354463,37.55994345270759
06-0000045882,126.82673091535574,37.570783092659155
06-0000037773,126.82676312999166,37.559535127047404
06-0000039042,126.82680097699331,37.560365219350466
06-0000041369,126.82683128029079,37.55944534201179
06-0000045292,126.82681960391336,37.57202524267069
06-0000041373,126.82685369015677,37.55803825382839
06-0000039037,126.82687363888365,37.56161240567213
06-0000041370,126.82689359247937,37.55990543108301
06-0000028741,126.82690400943943,37.55895110026521
06-0000050953,126.82693497059792,37.55053887544189
06-0000050673,126.826944501137,37.55275115863736
06-0000045293,126.82690722263864,37.57195607235079
06-0000028797,126.826975409062,37.55327165528087
06-0000045711,126.8269559994105,37.5618984747067
06-0000039036,126.82696455775276,37.56182973129303
06-0000037774,126.82698393339487,37.55948978101957
06-0000045294,126.82701062671083,37.57201086461431
06-0000041368,126.82705360206398,37.55941804109753
06-0000039044,126.82707295511524,37.55958479916468
06-0000041363,126.82709558926099,37.559766690292
06-0000028769,126.827126169454,37.55351890541622
06-0000028778,126.82714422706148,37.55090933831149
06-0000041367,126.82713177894723,37.559889647705866
06-0000039039,126.82717452140194,37.56171173505751
06-0000045781,126.82717940598306,37.563152555840304
06-0000045712,126.82718374282557,37.56202646403195
06-0000028768,126.8272208830926,37.55373524727713
06-0000028753,126.8272291093351,37.55539125214346
06-0000028776,126.82726482368393,37.55092982437196
06-0000039041,126.82725669297967,37.56199366943564
06-0000028752,126.82732948294563,37.55532929510932
06-0000028767,126.82736485105188,37.55362111383916
06-0000039038,126.82736312297578,37.5615692271552
06-0000045710,126.82741899528824,37.561842557125495
06-0000045780,126.8275267085768,37.564233407064755
06-0000045779,126.82757200308752,37.56451563261822
06-0000045777,126.82763686767711,37.56669242731734
06-0000049638,126.8277641038398,37.564360106879256
06-0000045778,126.8278386688688,37.56647841336435
06-0000045776,126.8278962834368,37.56686748796667
06-0000028774,126.82793854431101,37.55191535319469
06-0000045775,126.82790675578802,37.56821376828579
06-0000028775,126.82797899578544,37.551809425709976
06-0000028772,126.82808846430551,37.55202819334957
06-0000028773,126.82809870371383,37.5518805645115
06-0000044386,126.828091571133,37.557904266919216
06-0000049639,126.82809582637778,37.56805472063177
06-0000045786,126.82810888917416,37.56931669937122
06-0000045774,126.82814330312651,37.56834788365853
06-0000047725,126.82819565891272,37.567384451474034
06-0000028766,126.82826737246546,37.553542584000894
06-0000028771,126.8282846946086,37.55249744617017
06-0000028751,126.82834801012449,37.55532141055917
06-0000049640,126.8283335396471,37.56818296361906
06-0000028765,126.82839785652912,37.55340026312911
06-0000044385,126.82850915580795,37.557864060595705
06-0000045787,126.82849138625843,37.57190461554082
06-0000045773,126.82849973011277,37.57064094919465
06-0000028764,126.82858370988998,37.553516247440974
06-0000052139,126.82860859578231,37.57263642494611
06-0000015737,126.82864760606351,37.57292285110545
06-0000052137,126.82865013415731,37.57280063904856
06-0000041929,126.82874542559044,37.572633452549034
06-0000041267,126.82881257479728,37.57263100460471
06-0000052141,126.82901435571388,37.57261461432344
06-0000041268,126.82902619341316,37.572770732720734
06-0000047726,126.82903939519736,37.56731552415256
06-0000028754,126.8292984853573,37.55526700437657
06-0000045693,126.82942871539072,37.55535755833057
06-0000045694,126.82944728516476,37.55619239775962
06-0000044384,126.82944462554113,37.557786648765905
06-0000045695,126.82946861383844,37.55652245069813
06-0000028755,126.82950254303884,37.555194148866406
06-0000013633,126.82950504706184,37.572878909767134
06-0000051201,126.82958624068966,37.55524252011188
06-0000049533,126.8296243079024,37.55633402763444
06-0000049642,126.82961538289507,37.56808674319838
06-0000045696,126.82964513798456,37.55758279194584
06-0000049527,126.82966301911436,37.55794900988797
06-0000049523,126.82971440933531,37.55865951104877
06-0000049528,126.82974034199795,37.557942152871426
06-0000047719,126.8297174531113,37.56814209818635
06-0000049524,126.82979725735548,37.55857034018221
06-0000049526,126.82982323777044,37.55873076679345
06-0000049643,126.82980559107914,37.56807069906661
06-0000049529,126.82986607830044,37.55774558990265
06-0000048353,126.8298947817144,37.5591763560294
06-0000049525,126.82990109430523,37.55864621056621
06-0000047718,126.82989719020142,37.56929264305013
06-0000050676,126.82994946909288,37.56003929438615
06-0000045717,126.82995766816794,37.55958109975821
06-0000013634,126.8299592255007,37.57284274780999
06-0000045715,126.83000034550007,37.560538597908796
06-0000028763,126.83002210727078,37.55337198569431
06-0000049534,126.83006014327681,37.55629372365613
06-0000025792,126.83004453219463,37.57271575298691
06-0000045716,126.83009114539159,37.5604413960916
06-0000049537,126.83011199210829,37.55531435169918
06-0000047717,126.83009103068531,37.5705251070373
06-0000051459,126.83011172806198,37.561579654743134
06-0000045714,126.83011864011135,37.560625718870405
06-0000048352,126.83012483886179,37.55938135288114
06-0000036904,126.8300992079156,37.572720576829006
06-0000050675,126.8301339438312,37.56006106927319
06-0000049535,126.83014747782495,37.556211957858494
06-0000049536,126.8301511112935,37.556355093913716
06-0000028762,126.83017460006891,37.553440906479395
06-0000045713,126.83021119051908,37.560519847095435
06-0000047715,126.83018651407616,37.57176847114511
06-0000049538,126.8302379210173,37.556271614355886
06-0000013044,126.83024616019242,37.55310085342547
06-0000051458,126.83025101543664,37.56148316567955
06-0000047716,126.83027181072843,37.57168517438392
06-0000039040,126.83030640308468,37.561695092063324
06-0000013045,126.8303342397892,37.553193229785535
06-0000049532,126.83033640590796,37.55761345022543
06-0000030979,126.83038182073572,37.553287011013175
06-0000047714,126.83037603660392,37.571754000711216
06-0000051460,126.8304288382026,37.561554498884796
06-0000047723,126.83048241371107,37.56801582556118
06-0000030981,126.8305666605732,37.55248493826433
06-0000047724,126.83056834528576,37.56793095561694
06-0000047722,126.83059187795557,37.56808193253476
06-0000027783,126.830807050737,37.55178835036829
06-0000045718,126.83078849899752,37.56046516386204
06-0000047721,126.83077638062632,37.56922530508389
06-0000011882,126.8308446319726,37.55188268463272
06-0000028760,126.83087834899948,37.553198879098744
06-0000049565,126.83087560924149,37.56405688040345
06-0000028761,126.83092396300152,37.553087802534215
06-0000027782,126.83094894080669,37.55183645065017
06-0000047720,126.83096984942912,37.570457836265604
06-0000047712,126.83107354735701,37.57170123077922
06-0000028759,126.83114280523505,37.55324592015776
06-0000027781,126.83117703966957,37.55110139978524
06-0000049455,126.83113869601169,37.57264554684211
06-0000047713,126.83114821586572,37.57161818498057
06-0000030980,126.8311996798832,37.553133299140676
06-0000047711,126.83117289341364,37.57176874164363
06-0000012386,126.83127040659396,37.54179646743072
06-0000035129,126.83125907678884,37.55312385689228
06-0000028757,126.83128131933529,37.55508081815688
06-0000027780,126.83129098058416,37.55109314089993
06-0000047710,126.83128059308252,37.572498265770605
06-0000028756,126.8313520405756,37.55513555164247
06-0000049454,126.83132529454352,37.57276700055736
06-0000041530,126.83149998075407,37.55353079069224
06-0000049453,126.83148000516779,37.572624576767716
06-0000027778,126.83155278350428,37.55057295280287
06-0000032381,126.83161558928205,37.54182444541339
06-0000011881,126.831632885298,37.5503314678812
06-0000034385,126.83173814086865,37.57273051444288
06-0000051457,126.83188260865472,37.560375703661215
06-0000011879,126.83195262900335,37.5494370785877
06-0000027775,126.83197993054779,37.549620826371005
06-0000028758,126.83202607288469,37.55459043733941
06-0000011880,126.83207472137371,37.549393201005785
06-0000040095,126.83207950237473,37.54940909801904
06-0000027774,126.83215748920477,37.54936081888033
06-0000034386,126.83241125272087,37.57268802907792
06-0000027770,126.83248626883415,37.54843120341915
06-0000049649,126.83250092541408,37.555144437997924
06-0000049452,126.83249119958418,37.57270024362578
06-0000011878,126.83257736619629,37.548392880173076
06-0000044572,126.83253809732443,37.57191858326031
06-0000049650,126.83265079891329,37.55504920189321
06-0000049653,126.83266422826112,37.556192416702
06-0000049647,126.83267893195507,37.55527899592025
06-0000049651,126.83268597709078,37.55527841932336
06-0000035676,126.83274587685614,37.553026326732684
06-0000035675,126.83280264638357,37.552925153179494
06-0000049652,126.83279917171087,37.556060194235
06-0000049655,126.83283269050844,37.55629908554849
06-0000049648,126.83285035772528,37.55516633257727
06-0000049530,126.83286027748629,37.557449226653866
06-0000035674,126.83295756325764,37.552957410055534
06-0000049654,126.83296454960016,37.55616750142053
06-0000049657,126.83297966538794,37.558327390814966
06-0000049531,126.83299181349415,37.55730797573781
06-0000012422,126.83303435896542,37.54187268290934
06-0000049100,126.83302081923695,37.55884510704253
06-0000049103,126.83303094768637,37.557562990297534
06-0000013523,126.83308003112741,37.54743203262307
06-0000049098,126.83306203846657,37.558988917481706
06-0000022243,126.83311356014515,37.54194710475181
06-0000049099,126.83307986756238,37.55916537903311
06-0000045731,126.8330872162356,37.55935359821585
06-0000013522,126.83317938262238,37.547529503546365
06-0000049539,126.83315818906635,37.55742034572506
06-0000049644,126.83318076069445,37.55974446411717
06-0000034387,126.83319996750404,37.572641037252296
06-0000049102,126.83323425588553,37.558857101101495
06-0000012098,126.83327141632921,37.54792382913897
06-0000045719,126.83326647597806,37.56033787928679
06-0000049656,126.8333070585263,37.558292304804155
06-0000049104,126.8333091907425,37.55930649771485
06-0000012100,126.833389054214,37.54801343882725
06-0000049571,126.83341679420325,37.56125762978628
06-0000049105,126.83342321094914,37.55881989769603
06-0000045720,126.83344009110071,37.560204719017634
06-0000049101,126.83346422647487,37.55899783149726
06-0000045722,126.83347684156394,37.560433497918474
06-0000012099,126.83351282093938,37.54796758751538
06-0000049106,126.8334901540316,37.559187157312
06-0000045730,126.83353289817238,37.55931435865264
06-0000049641,126.83357587282256,37.55970719800922
06-0000049572,126.833583050944,37.56112535036931
06-0000049568,126.83362184082672,37.56137136758269
06-0000045721,126.83364647879476,37.56030172418762
06-0000030483,126.83375901496856,37.53998237677202
06-0000012363,126.83381854411795,37.53975032728618
06-0000049563,126.8337766390093,37.5636667149805
06-0000049573,126.83378309282752,37.561221224488406
06-0000049567,126.83379430643312,37.56249071607621
06-0000049559,126.8338019520673,37.56378295369379
06-0000012362,126.8339693512086,37.54002880586749
06-0000049560,126.83397597848531,37.563668116554425
06-0000049557,126.8340087273358,37.563879093955975
06-0000012364,126.83410751092586,37.53995002649724
06-0000039067,126.83414235014007,37.53995610028226
06-0000049561,126.83418272642574,37.56376146942861
06-0000037790,126.83420031867706,37.57248193971237
06-0000049556,126.8342466732341,37.565401058282056
06-0000049553,126.83428739149632,37.565661715419104
06-0000002735,126.83444056314852,37.55280375927109
06-0000049555,126.83442707866438,37.56551681075505
06-0000049660,126.83454180963746,37.55960691048274
06-0000049550,126.8345967281296,37.56737005307086
06-0000049685,126.83467647851862,37.55500954546356
06-0000049686,126.83479042507412,37.554908900293725
06-0000049684,126.83482800181964,37.55508721977151
06-0000049679,126.8348584195245,37.55598285614923
06-0000052826,126.83496610327238,37.535716926489634
06-0000049451,126.83489656807257,37.57222354217054
06-0000049687,126.8349387690428,37.554997236510744
06-0000049681,126.8349491195071,37.555894281034455
06-0000049678,126.83497165071232,37.55605457741133
06-0000049658,126.83504136957451,37.5572361447639
06-0000049680,126.83506388710337,37.555966920923424
06-0000049677,126.83514004118929,37.557136093151286
06-0000049676,126.83516649040388,37.557312634405406
06-0000049662,126.83518454848286,37.55809874835491
06-0000049663,126.83527599850296,37.55800835992308
06-0000012456,126.83533759589831,37.536739759919755
06-0000049661,126.83530131523584,37.558169327331136
06-0000051661,126.83541217646116,37.53484893591585
06-0000049170,126.83538448940465,37.55866279064696
06-0000045728,126.83540383240194,37.55952248599697
06-0000012096,126.83543673494098,37.54797775613243
06-0000046620,126.83546302706716,37.55270418661709
06-0000012447,126.83552914641598,37.53466836635437
06-0000028101,126.8355332440226,37.534781686811954
06-0000049543,126.83546512105248,37.568468389883094
06-0000012097,126.8355160660056,37.54792171578743
06-0000045723,126.83550254226223,37.560119413281434
06-0000045729,126.83551892054848,37.55957372567353
06-0000012095,126.83554764675392,37.54803751966259
06-0000024413,126.83559438788224,37.55278601027049
06-0000045725,126.83559012063473,37.560028239599426
06-0000045727,126.83561634793399,37.55950045985895
06-0000045724,126.83561585513985,37.56019079907823
06-0000045708,126.83561750307956,37.561041033879
06-0000045726,126.83570248499004,37.56009972151689
06-0000049541,126.83569177096642,37.56864077759625
06-0000049542,126.83569715854307,37.56847854428028
06-0000045709,126.83573092064749,37.560924643382016
06-0000045707,126.83576305483356,37.56113079120667
06-0000028102,126.83582554654512,37.534911135601114
06-0000045706,126.83587410491086,37.56101566406701
06-0000039222,126.83597889567736,37.53497454122859
06-0000049659,126.83594019313335,37.562279919885796
06-0000012367,126.83606032234995,37.5404620138744
06-0000039068,126.83606738236813,37.540467250319146
06-0000049606,126.83603126786389,37.563587946148
06-0000049596,126.836026998045,37.56828259045525
06-0000048565,126.83608012650629,37.554391229033406
06-0000048566,126.83609555729508,37.55430152302589
06-0000028104,126.83616429214408,37.53373555267139
06-0000003342,126.83615418928301,37.5479752095237
06-0000029187,126.83615710673551,37.54939214299008
06-0000039370,126.83616233458868,37.54797754012945
06-0000048564,126.8361548283755,37.554459709495134
06-0000013557,126.83617190624253,37.54749785349684
06-0000049607,126.83613739909592,37.56348708105188
06-0000024412,126.83615997990023,37.554361363429535
06-0000013556,126.83617883243768,37.54700672328328
06-0000012088,126.83618207895613,37.550814586747094
06-0000049605,126.83616149482256,37.563670154077904
06-0000012595,126.83618963191674,37.552628371459434
06-0000052771,126.836208308935,37.5548880692282
06-0000012368,126.83629527473411,37.54035691077669
06-0000052769,126.83626394108688,37.55491014944619
06-0000024410,126.8362651113499,37.55482841314792
06-0000049608,126.8362476128252,37.563569697373644
06-0000052770,126.83627288773586,37.55488815879484
06-0000024408,126.83630281879226,37.5549482011042
06-0000049450,126.8362704407798,37.570932846845935
06-0000012094,126.83632695043472,37.547783292799984
06-0000002945,126.83632371996792,37.552513455891976
06-0000038499,126.83633229656135,37.54948969125081
06-0000012090,126.836334400462,37.54949172068448
06-0000035385,126.83634114249784,37.55251757515805
06-0000024409,126.8363363414242,37.55489623198722
06-0000012089,126.83634639837372,37.55070841439576
06-0000049602,126.83631806822304,37.565331070646636
06-0000028511,126.8363626649789,37.54814693319278
06-0000039371,126.83636570311741,37.54777469023282
06-0000013555,126.83637161407115,37.54651767211789
06-0000038500,126.83637335819073,37.54815008695069
06-0000035386,126.8363799334656,37.55273017937015
06-0000013553,126.83640673916624,37.54591814912506
06-0000049604,126.83640057481337,37.56523632127495
06-0000024407,126.83642922921446,37.55534792185033
06-0000048575,126.83648118574892,37.53942819790915
06-0000049601,126.83642613448568,37.56540699480229
06-0000003344,126.83645990397713,37.55349538814895
06-0000012444,126.83650554162628,37.533173511997646
06-0000045705,126.83644893070371,37.56095975764464
06-0000039762,126.83648518609807,37.5513446679912
06-0000048574,126.83651768304358,37.53951027951531
06-0000039372,126.83650492826784,37.54614067751472
06-0000012093,126.83650849663192,37.54794951198049
06-0000025485,126.83650315334957,37.550790031901215
06-0000027362,126.83650491578041,37.55262910452322
06-0000049689,126.83650068585249,37.55582638783935
06-0000024406,126.83651207909745,37.55541697985349
06-0000048577,126.83654971865684,37.53937413998886
06-0000049603,126.83650813052289,37.565311307528624
06-0000013554,126.83655914525008,37.54633864694264
06-0000048576,126.83658388924424,37.53947132113471
06-0000013552,126.83660045375223,37.54582703439938
06-0000049666,126.83657422222643,37.560013743223394
06-0000039373,126.8366213263554,37.54582730841203
06-0000049665,126.83659698611288,37.56103017465429
06-0000012443,126.83670122069448,37.532846910557204
06-0000022978,126.83671599010151,37.538610030648826
06-0000003349,126.83672566929295,37.55431395228518
06-0000049500,126.83668506156448,37.57547619773741
06-0000045704,126.83674600050487,37.56093378641901
06-0000049501,126.83673962660109,37.57557254273814
06-0000049664,126.83677565879073,37.562197297497704
06-0000003345,126.83680571225058,37.55359196473303
06-0000013551,126.8368325136512,37.545688476533066
06-0000012371,126.836851371829,37.54080730890283
06-0000012370,126.83686045127085,37.538019930097725
06-0000049615,126.83680826254887,37.563516106776206
06-0000037849,126.83685086953787,37.54517555664353
06-0000012439,126.83688275333479,37.53712350885473
06-0000049675,126.83684100945284,37.55936855778872
06-0000024424,126.83685475324087,37.55482214519508
06-0000028536,126.83696309519672,37.55079646172382
06-0000012369,126.8370013976117,37.53797729501522
06-0000049502,126.83692067262713,37.57590519700366
06-0000015685,126.83700534622707,37.537312066614966
06-0000003358,126.83698316623152,37.55464718549955
06-0000012102,126.83700137695236,37.547845639964244
06-0000049616,126.83696774128502,37.56341694142683
06-0000049499,126.83694927332272,37.57467806091304
06-0000003246,126.83700640842066,37.5542828787526
06-0000049614,126.83699305454088,37.56358724671693
06-0000013549,126.83703370665864,37.54492114029889
06-0000024420,126.8370179747282,37.55534452251672
06-0000049547,126.83700466965296,37.569601448971895
06-0000012440,126.8370833521991,37.536973870231115
06-0000049329,126.8370905895829,37.53696646635594
06-0000028535,126.83706825638625,37.55085256476831
06-0000034723,126.83709826116562,37.55495129386107
06-0000033648,126.8370996857967,37.55495464850421
06-0000049617,126.83709478349309,37.56348722093914
06-0000049611,126.83709777016723,37.56525338779142
06-0000012441,126.8371709605012,37.53716153660047
06-0000013548,126.83715897019873,37.54518080223587
06-0000003350,126.837142003114,37.55481299284091
06-0000049503,126.83711254380931,37.5761367772267
06-0000031627,126.83717761366009,37.5725577895807
06-0000050941,126.83724053753822,37.557916593449406
06-0000045703,126.83723675903157,37.56098740641904
06-0000049612,126.83724084742224,37.56517726922554
06-0000052822,126.83723742030315,37.57306090378745
06-0000049610,126.83726180313276,37.565325254216496
06-0000052823,126.837257974277,37.573460668249886
06-0000050942,126.83729975472887,37.5581006776411
06-0000050940,126.83730071171291,37.55800294405584
06-0000045702,126.83731739379364,37.560895934967306
06-0000049497,126.83729800711365,37.572427641970094
06-0000012442,126.8373950862722,37.53560867953798
06-0000049597,126.83732833796309,37.56757864857647
06-0000025507,126.83735529728256,37.555312071105426
06-0000011812,126.83745255098692,37.53162117085607
06-0000049613,126.83738595447208,37.56522580009578
06-0000049303,126.83741144521582,37.55847704029855
06-0000049667,126.83741559303677,37.56213411664744
06-0000023069,126.8374295203403,37.55597540655697
06-0000011052,126.8374583121056,37.556609705908606
06-0000049599,126.83743979706708,37.56731101241015
06-0000049448,126.83743393486911,37.57051191042226
06-0000015670,126.83750995844679,37.54796629566317
06-0000049624,126.83751422248051,37.56344588774193
06-0000049449,126.83750635827023,37.5702462440947
06-0000050022,126.83754400240015,37.55881874813665
06-0000002944,126.83757769277763,37.55650507365668
06-0000013546,126.83762829401371,37.544305890193904
06-0000052821,126.8376104596853,37.55928129376657
06-0000049625,126.83760656953092,37.56335257475561
06-0000049598,126.83762155751644,37.567523269813904
