crosswalk_id,cafe,distance,cafe_area
06-0000015730,스타벅스 양천향교역,228.48226160991072,177.11
06-0000044386,스타벅스 마곡GMG점,228.57117034956136,217.35
06-0000024557,스타벅스 가양역사거리점,228.86980681381618,268.99
06-0000013485,스타벅스커피 까치산역점,229.3411412129759,323.49
06-0000028091,스타벅스커피 화곡동점,229.42989068509667,281.76
06-0000033799,스타벅스 양천향교역,229.8550719421113,177.11
06-0000045692,스타벅스 마곡역점,230.66023513474843,224.36
06-0000012101,스타벅스 우장산역점,230.7760490499583,244.4
06-0000052684,스타벅스 강서구청사거리점,230.8268176555854,243.0
06-0000039693,스타벅스커피 까치산역점,230.8775786276076,323.49
06-0000012168,스타벅스커피 발산역점,231.1058734128139,203.87
06-0000013128,스타벅스커피 등촌점,231.1114792310467,221.0
06-0000040246,스타벅스 강서구청사거리점,231.35539739115816,243.0
06-0000047931,스타벅스 강서NC점,232.6350042358806,165.9
06-0000013697,스타벅스 화곡역8번출구점,232.83705379319832,290.9
06-0000044922,스타벅스 마곡GMG점,233.88441111945613,217.35
06-0000015732,스타벅스 방화DT,234.48692180279994,373.97
06-0000050030,스타벅스 강서구청사거리점,234.57609006193044,243.0
06-0000027437,스타벅스커피 염창역점,234.6072977345783,221.3
06-0000049675,스타벅스커피 발산역점,234.66492030855505,203.87
06-0000037751,스타벅스 강서구청사거리점,234.83955567219994,243.0
06-0000013282,스타벅스 강서구청사거리점,234.94329059897112,243.0
06-0000045705,스타벅스 마곡사이언스타워R점,235.00293313750223,391.8
06-0000028090,스타벅스커피 화곡동점,235.6759997177471,281.76
06-0000027444,스타벅스 등촌대로점,235.84072490816828,270.73
06-0000012147,스타벅스커피 발산역점,236.4103559515228,203.87
06-0000013276,스타벅스 강서구청사거리점,236.63806613965505,243.0
06-0000019593,스타벅스 등촌대로점,236.64121207678377,270.73
06-0000028093,스타벅스커피 화곡동점,236.72370097249055,281.76
06-0000028092,스타벅스커피 화곡동점,236.9282714971889,281.76
06-0000037040,스타벅스 김포공항DT점,237.29816387070613,450.87
06-0000013510,스타벅스 방화DT,237.70038993868994,373.97
06-0000040248,스타벅스 강서구청사거리점,238.15719732390036,243.0
06-0000013127,스타벅스커피 등촌점,238.7729706985713,221.0
06-0000013681,스타벅스커피 화곡동점,238.85657400014105,281.76
06-0000037794,스타벅스 김포공항DT점,240.3324944597185,450.87
06-0000027848,스타벅스 방화DT,240.5466137788098,373.97
06-0000045704,스타벅스커피 발산역점,240.73468985593115,203.87
06-0000049666,스타벅스커피 발산역점,241.14048980379766,203.87
06-0000037750,스타벅스 강서구청사거리점,241.40745229556762,243.0
06-0000041374,스타벅스 마곡GMG점,241.50623342007322,217.35
06-0000027446,스타벅스 등촌대로점,241.7724873695894,270.73
06-0000052683,스타벅스 강서구청사거리점,241.95107709124662,243.0
06-0000040249,스타벅스 강서구청사거리점,242.28596221154646,243.0
06-0000041607,스타벅스 등촌대로점,242.59029107752323,270.73
06-0000013041,스타벅스 김포공항DT점,243.10356073160946,450.87
06-0000013130,스타벅스커피 등촌점,243.3907624200803,221.0
06-0000025603,스타벅스 강서구청사거리점,243.5440510644741,243.0
06-0000049170,스타벅스 마곡사이언스타워R점,243.70995456905962,391.8
06-0000013680,스타벅스커피 화곡동점,244.89891696859382,281.76
06-0000027414,스타벅스 등촌대로점,246.0629970311102,270.73
06-0000003237,스타벅스커피 까치산역점,246.20961921513435,323.49
06-0000025504,스타벅스 내발산점,246.54342362371258,239.13
06-0000025503,스타벅스 강서우장산점,246.7561844364786,315.9
06-0000013182,스타벅스 화곡역8번출구점,246.81672191817128,290.9
06-0000027851,스타벅스 방화DT,246.99265140351795,373.97
06-0000013694,스타벅스 화곡역8번출구점,247.5407467895532,290.9
06-0000013499,스타벅스 방화DT,248.20878100721205,373.97
06-0000013148,스타벅스 가양역점,248.26495401811036,231.4
06-0000049656,스타벅스 마곡사이언스타워R점,248.62126614536012,391.8
06-0000013149,스타벅스커피 등촌점,248.78008106682748,221.0
06-0000027802,스타벅스커피 등촌점,248.87543969203438,221.0
06-0000027445,스타벅스 등촌대로점,249.05812543372124,270.73
06-0000013698,스타벅스 화곡역8번출구점,249.09497651798952,290.9
06-0000027413,스타벅스 등촌대로점,249.3148109527015,270.73
06-0000049665,스타벅스 마곡사이언스타워R점,249.52000053485912,391.8
06-0000013039,스타벅스 김포공항DT점,249.53214833855773,450.87
06-0000025502,스타벅스 강서우장산점,249.7792412639924,315.9
06-0000013579,스타벅스 가양역점,250.21367672440508,231.4
06-0000013218,스타벅스 강서NC점,250.38235317814102,165.9
06-0000030496,스타벅스 등촌대로점,250.41926284862592,270.73
06-0000013129,스타벅스커피 등촌점,250.47443194665254,221.0
06-0000051454,스타벅스커피 등촌점,251.23011252054056,221.0
06-0000044390,스타벅스 마곡GMG점,251.57182283391077,217.35
06-0000049303,스타벅스커피 발산역점,251.63953751332124,203.87
06-0000024640,스타벅스 강서우장산점,251.86283546907407,315.9
06-0000013509,스타벅스 방화DT,251.8926461522582,373.97
06-0000049657,스타벅스 마곡사이언스타워R점,252.03632419845596,391.8
06-0000013278,스타벅스 강서구청사거리점,252.35219945125158,243.0
06-0000027796,스타벅스 가양역점,252.64645054581115,231.4
06-0000037240,스타벅스 강서구청사거리점,253.23693985715306,243.0
06-0000013173,스타벅스 가양역사거리점,253.4353987377058,268.99
06-0000038456,스타벅스 등촌대로점,253.47818654832733,270.73
06-0000027420,스타벅스 등촌대로점,253.63816366178742,270.73
06-0000013175,스타벅스 가양역사거리점,253.67450075324706,268.99
06-0000036914,스타벅스 가양역사거리점,254.28405480611045,268.99
06-0000050017,스타벅스 강서구청사거리점,254.78490914061092,243.0
06-0000041879,스타벅스커피 등촌점,254.80664494072286,221.0
06-0000015737,스타벅스 마곡나루역점,255.2135170301273,277.2
06-0000036917,스타벅스 가양역사거리점,255.37706235838698,268.99
06-0000027412,스타벅스 등촌대로점,256.03157006517046,270.73
06-0000012064,스타벅스 강서구청사거리점,257.0914703741987,243.0
06-0000025501,스타벅스 강서우장산점,257.24576665371796,315.9
06-0000047269,스타벅스커피 염창역점,257.61025548743527,221.3
06-0000035545,스타벅스 가양역사거리점,257.90417965174623,268.99
06-0000012638,스타벅스 우장산역점,258.0234040711895,244.4
06-0000044923,스타벅스 마곡GMG점,258.2985432452362,217.35
06-0000013040,스타벅스 김포공항DT점,259.2624931767639,450.87
06-0000013465,스타벅스 양천향교역,260.4741132484519,177.11
06-0000052452,스타벅스커피 염창역점,260.6881349751335,221.3
06-0000044385,스타벅스 마곡GMG점,260.7363357722257,217.35
06-0000027448,스타벅스 등촌대로점,261.67431750184625,270.73
06-0000027247,스타벅스 우장산역점,261.67611761602785,244.4
06-0000049600,스타벅스 양천향교역,261.99060389371675,177.11
06-0000013498,스타벅스커피 까치산역점,262.06618594935117,323.49
06-0000045756,스타벅스 양천향교역,262.86360132246006,177.11
06-0000027454,스타벅스커피 염창역점,263.49538373646226,221.3
06-0000027419,스타벅스커피 염창역점,263.7284709810049,221.3
06-0000027453,스타벅스커피 염창역점,264.5545569177038,221.3
06-0000013277,스타벅스 강서구청사거리점,264.56903037134396,243.0
06-0000013546,스타벅스 화곡역8번출구점,264.8359818578183,290.9
06-0000027449,스타벅스커피 염창역점,264.99566415447094,221.3
06-0000015668,스타벅스 강서구청사거리점,265.76828455181357,243.0
06-0000039037,스타벅스 마곡역점,265.8182570708623,224.36
06-0000049598,스타벅스 양천향교역,266.90066325302394,177.11
06-0000045757,스타벅스 양천향교역,267.251301867966,177.11
06-0000019591,스타벅스 등촌대로점,267.7774373574774,270.73
06-0000013693,스타벅스 화곡역8번출구점,267.8378031915378,290.9
06-0000019673,스타벅스커피 염창역점,267.91540498623385,221.3
06-0000052137,스타벅스 마곡나루역점,268.5929472156597,277.2
06-0000031465,스타벅스 강서우장산점,268.6600408304031,315.9
06-0000051455,스타벅스 강서우장산점,268.91302706742954,315.9
06-0000045718,스타벅스 마곡사이언스타워R점,269.9202556567577,391.8
06-0000038498,스타벅스커피 발산역점,270.48007932548455,203.87
06-0000013038,스타벅스 김포공항DT점,270.98767731626646,450.87
06-0000012063,스타벅스 강서구청사거리점,270.9932898109039,243.0
06-0000049659,스타벅스 마곡사이언스타워R점,271.47976410827835,391.8
06-0000047274,스타벅스커피 염창역점,272.56205667449626,221.3
06-0000045755,스타벅스 양천향교역,272.9228611052264,177.11
06-0000027447,스타벅스 등촌대로점,273.7251106739941,270.73
06-0000025506,스타벅스 강서우장산점,273.77296297911124,315.9
06-0000031466,스타벅스 강서우장산점,273.92532370282606,315.9
06-0000049667,스타벅스커피 발산역점,274.3215335991657,203.87
06-0000012099,스타벅스 우장산역점,274.69156759496025,244.4
06-0000039038,스타벅스 마곡역점,275.26413994591564,224.36
06-0000050677,스타벅스 양천향교역,275.6498549107936,177.11
06-0000013545,스타벅스 화곡역8번출구점,275.96150643997055,290.9
06-0000049599,스타벅스 양천향교역,276.2573295492095,177.11
06-0000039374,스타벅스 화곡역8번출구점,276.52512425156266,290.9
06-0000052685,스타벅스 강서구청사거리점,276.61374941055834,243.0
06-0000045754,스타벅스 양천향교역,277.14707224992065,177.11
06-0000052136,스타벅스 마곡나루역점,278.0862148554882,277.2
06-0000034361,스타벅스커피 발산역점,278.934803042616,203.87
06-0000013696,스타벅스 화곡역8번출구점,279.63980660464875,290.9
06-0000014173,스타벅스 강서NC점,279.7654194094416,165.9
06-0000041268,스타벅스 마곡나루역점,279.90166457953694,277.2
06-0000034384,스타벅스 마곡나루역점,280.0512072945199,277.2
06-0000012100,스타벅스 우장산역점,280.06239805644253,244.4
06-0000013489,스타벅스 방화DT,280.15687057161495,373.97
06-0000037239,스타벅스 강서구청사거리점,280.848409729788,243.0
06-0000028078,스타벅스 강서구청사거리점,280.85808866036217,243.0
06-0000026048,스타벅스 양천향교역,280.87040028269223,177.11
06-0000028077,스타벅스 강서구청사거리점,281.00673152770776,243.0
06-0000013358,스타벅스 강서구청사거리점,281.16610524505955,243.0
06-0000013556,스타벅스 우장산역점,282.86398947165105,244.4
06-0000013371,스타벅스 화곡DT점,283.79159834323514,461.28
06-0000039039,스타벅스 마곡역점,284.0343899876897,224.36
06-0000013490,스타벅스 방화DT,284.21381787399554,373.97
06-0000013633,스타벅스 마곡나루역점,284.4151941045322,277.2
06-0000038978,스타벅스 화곡역8번출구점,284.63386992693034,290.9
06-0000027850,스타벅스 방화DT,284.93216684468723,373.97
06-0000024648,스타벅스 강서구청사거리점,284.98217541203445,243.0
06-0000041878,스타벅스커피 등촌점,285.075770075697,221.0
06-0000037758,스타벅스 강서구청사거리점,285.19395492557334,243.0
06-0000026759,스타벅스 강서NC점,285.6247776072363,165.9
06-0000013508,스타벅스 방화DT,285.700829771972,373.97
06-0000052139,스타벅스 마곡나루역점,285.9284787395929,277.2
06-0000049618,스타벅스 양천향교역,286.0471158141293,177.11
06-0000049620,스타벅스 양천향교역,286.07396525351055,177.11
06-0000013784,스타벅스 마곡나루역점,286.27439640916333,277.2
06-0000013692,스타벅스 화곡역8번출구점,286.2775626888088,290.9
06-0000012370,스타벅스커피 화곡동점,286.7947539845523,281.76
06-0000025497,스타벅스 양천향교역,287.42514741777615,177.11
06-0000049661,스타벅스 마곡사이언스타워R점,287.62532180843186,391.8
06-0000013507,스타벅스 방화DT,287.83260974652603,373.97
06-0000013361,스타벅스 가양역사거리점,288.1398465836885,268.99
06-0000012182,스타벅스 강서NC점,288.36695347789896,165.9
06-0000041929,스타벅스 마곡나루역점,288.4676264571971,277.2
06-0000001712,스타벅스 김포공항DT점,288.5576079844158,450.87
06-0000049581,스타벅스 양천향교역,288.7323958258176,177.11
06-0000012369,스타벅스커피 화곡동점,288.93416963586753,281.76
06-0000014299,스타벅스 김포공항DT점,289.1391148584559,450.87
06-0000031628,스타벅스 김포공항DT점,289.2515917251332,450.87
06-0000013512,스타벅스 방화DT,289.6423937392024,373.97
06-0000028847,스타벅스 가양역점,289.75444802031615,231.4
06-0000041267,스타벅스 마곡나루역점,289.99648239255214,277.2
06-0000050944,스타벅스 강서NC점,290.11764156504347,165.9
06-0000050942,스타벅스커피 발산역점,290.2256912617966,203.87
06-0000049662,스타벅스 마곡사이언스타워R점,290.3573285088433,391.8
06-0000013695,스타벅스 화곡역8번출구점,290.76607191602807,290.9
06-0000026047,스타벅스 양천향교역,291.127207940088,177.11
06-0000039036,스타벅스 마곡역점,291.22242582776255,224.36
06-0000048420,스타벅스 화곡역8번출구점,291.2483964115047,290.9
06-0000028537,스타벅스 우장산역점,291.3513217212614,244.4
06-0000037757,스타벅스 강서구청사거리점,291.6690280530402,243.0
06-0000013511,스타벅스 방화DT,291.8311745433646,373.97
06-0000049978,스타벅스커피 염창역점,291.9041740742444,221.3
06-0000050016,스타벅스커피 까치산역점,293.0554484698753,323.49
06-0000037224,스타벅스커피 까치산역점,293.12313044677677,323.49
06-0000014174,스타벅스 강서NC점,293.3381389276375,165.9
06-0000049597,스타벅스 양천향교역,293.39366132909663,177.11
06-0000013360,스타벅스 가양역사거리점,293.9152619745991,268.99
06-0000013497,스타벅스커피 까치산역점,294.0335169257825,323.49
06-0000012180,스타벅스 강서NC점,294.1710474376434,165.9
06-0000012098,스타벅스 우장산역점,294.3566807093478,244.4
06-0000033817,스타벅스커피 염창역점,294.4151103106366,221.3
06-0000002993,스타벅스 화곡DT점,295.2137479719118,461.28
06-0000014172,스타벅스 강서NC점,295.63343734324945,165.9
06-0000012181,스타벅스 강서NC점,295.77824978849213,165.9
06-0000019866,스타벅스 강서구청사거리점,295.9359067845506,243.0
06-0000052141,스타벅스 마곡나루역점,296.22371370640207,277.2
06-0000035468,스타벅스 등촌대로점,296.3527442929212,270.73
06-0000013362,스타벅스 가양역사거리점,296.54110244379217,268.99
06-0000026045,스타벅스 양천향교역,296.9255456551639,177.11
06-0000013691,스타벅스 화곡역8번출구점,297.06300805545106,290.9
06-0000051467,스타벅스커피 염창역점,297.2714653228329,221.3
06-0000052451,스타벅스커피 염창역점,297.66439571964565,221.3
06-0000051466,스타벅스커피 염창역점,297.87138041942933,221.3
06-0000030696,스타벅스 방화DT,297.89649833987636,373.97
06-0000049621,스타벅스 양천향교역,298.0272811063713,177.11
06-0000049619,스타벅스 양천향교역,298.031470775795,177.11
06-0000030579,스타벅스 양천향교역,298.0579144420154,177.11
06-0000002992,스타벅스 화곡DT점,298.1725044209698,461.28
06-0000045711,스타벅스 마곡역점,298.4351999406385,224.36
06-0000050940,스타벅스커피 발산역점,298.87463788884344,203.87
06-0000013580,스타벅스 가양역점,299.23226890726914,231.4
06-0000012865,스타벅스 양천향교역,300.086439673991,177.11
06-0000027455,스타벅스커피 염창역점,300.34122806482236,221.3
06-0000034381,스타벅스 방화DT,300.7183995617516,373.97
06-0000052453,스타벅스커피 염창역점,300.96881727180045,221.3
06-0000013481,스타벅스 방화DT,301.0184715140788,373.97
06-0000026046,스타벅스 양천향교역,301.26421821927863,177.11
06-0000039032,스타벅스 김포공항DT점,301.2662270119094,450.87
06-0000026149,스타벅스 방화DT,301.35495529304933,373.97
06-0000012113,스타벅스커피 까치산역점,301.4445581399826,323.49
06-0000019572,스타벅스 방화DT,301.46987263393,373.97
06-0000033452,스타벅스 가양역점,301.8863842741509,231.4
06-0000049663,스타벅스 마곡사이언스타워R점,302.82947137450896,391.8
06-0000019867,스타벅스 강서구청사거리점,302.92723971039146,243.0
06-0000034389,스타벅스 양천향교역,304.9209946230404,177.11
06-0000013690,스타벅스 화곡역8번출구점,305.02048210247216,290.9
06-0000045710,스타벅스 마곡역점,305.21019045410407,224.36
06-0000012167,스타벅스커피 발산역점,305.2742801015533,203.87
06-0000041532,스타벅스 강서NC점,305.3800269209252,165.9
06-0000012114,스타벅스커피 까치산역점,305.4796895013208,323.49
06-0000028062,스타벅스커피 염창역점,305.75993656538395,221.3
06-0000015648,스타벅스 방화DT,307.45545580860914,373.97
06-0000013634,스타벅스 마곡나루역점,307.6127779420704,277.2
06-0000024272,스타벅스 김포공항DT점,307.6904167079712,450.87
06-0000013283,스타벅스커피 염창역점,307.86920480067477,221.3
06-0000012124,스타벅스커피 까치산역점,308.5690152162411,323.49
06-0000036905,스타벅스 마곡나루역점,308.5766200217603,277.2
06-0000046659,스타벅스 화곡DT점,309.5671930110789,461.28
06-0000050941,스타벅스커피 발산역점,309.75904123108154,203.87
06-0000028060,스타벅스커피 염창역점,309.8265013904928,221.3
06-0000039067,스타벅스커피 화곡동점,310.55844678599294,281.76
06-0000003352,스타벅스커피 까치산역점,310.68511026540205,323.49
06-0000041875,스타벅스커피 등촌점,311.1242065173994,221.0
06-0000015721,스타벅스커피 염창역점,311.14545112032215,221.3
06-0000049580,스타벅스 양천향교역,311.23226590550206,177.11
06-0000027394,스타벅스 김포공항DT점,311.46912982502664,450.87
06-0000025618,스타벅스 등촌대로점,311.54265787334464,270.73
06-0000012945,스타벅스 화곡DT점,312.80079005390917,461.28
06-0000050028,스타벅스 양천향교역,313.0927243537411,177.11
06-0000011607,스타벅스 방화DT,313.1913574911749,373.97
06-0000050952,스타벅스 김포공항DT점,313.2863724287769,450.87
06-0000013132,스타벅스커피 등촌점,313.3025017913176,221.0
06-0000012364,스타벅스커피 화곡동점,313.70347542955164,281.76
06-0000024273,스타벅스 김포공항DT점,313.7319312564671,450.87
06-0000026762,스타벅스 화곡역8번출구점,314.2678224101232,290.9
06-0000027801,스타벅스커피 등촌점,314.51996948799837,221.0
06-0000028061,스타벅스커피 염창역점,314.9780516150012,221.3
06-0000035546,스타벅스 가양역사거리점,315.055241269488,268.99
06-0000014101,스타벅스커피 까치산역점,315.17733763613984,323.49
06-0000027395,스타벅스 김포공항DT점,315.2932020045174,450.87
06-0000050018,스타벅스 마곡GMG점,315.6135666830149,217.35
06-0000039041,스타벅스 마곡역점,316.0509499983976,224.36
06-0000049664,스타벅스커피 발산역점,316.7216864586904,203.87
06-0000045712,스타벅스 마곡역점,317.56316509386,224.36
06-0000048419,스타벅스 화곡역8번출구점,318.4231970491945,290.9
06-0000041877,스타벅스커피 등촌점,318.93358359118366,221.0
06-0000027846,스타벅스 방화DT,319.85623929161306,373.97
06-0000028538,스타벅스 우장산역점,320.19738066742485,244.4
06-0000013284,스타벅스커피 염창역점,320.4106947878531,221.3
06-0000011878,스타벅스 우장산역점,320.7033795198434,244.4
06-0000013689,스타벅스 화곡역8번출구점,320.74959134037164,290.9
06-0000045713,스타벅스 마곡사이언스타워R점,320.81866212279516,391.8
06-0000019865,스타벅스 강서구청사거리점,321.32731233518217,243.0
06-0000024647,스타벅스 강서구청사거리점,322.2393735295789,243.0
06-0000044391,스타벅스 마곡GMG점,322.8885184777506,217.35
06-0000025792,스타벅스 마곡나루역점,323.5622549858819,277.2
06-0000012362,스타벅스커피 화곡동점,323.998763387822,281.76
06-0000051460,스타벅스 마곡사이언스타워R점,324.15586991756504,391.8
06-0000049523,스타벅스 마곡역점,324.2863146910079,224.36
06-0000021802,스타벅스 강서구청사거리점,324.6194145284098,243.0
06-0000024646,스타벅스 강서구청사거리점,324.6389372872676,243.0
06-0000027800,스타벅스커피 등촌점,324.7360296736873,221.0
06-0000041876,스타벅스커피 등촌점,324.8723988428025,221.0
06-0000049613,스타벅스 양천향교역,324.95376505781263,177.11
06-0000036904,스타벅스 마곡나루역점,325.718544481827,277.2
06-0000052150,스타벅스 마곡GMG점,325.85412683112907,217.35
06-0000027770,스타벅스 우장산역점,326.4492279889602,244.4
06-0000015715,스타벅스커피 등촌점,326.4543265450992,221.0
06-0000052135,스타벅스 마곡나루역점,326.80542819050004,277.2
06-0000049976,스타벅스커피 발산역점,327.03436739150317,203.87
06-0000024641,스타벅스 강서우장산점,327.73820929327974,315.9
06-0000013172,스타벅스 가양역사거리점,327.86414700195076,268.99
06-0000052149,스타벅스 마곡GMG점,328.1020081565072,217.35
06-0000026760,스타벅스 화곡DT점,328.4096580231647,461.28
06-0000049610,스타벅스 양천향교역,328.6534723778665,177.11
06-0000025513,스타벅스 화곡DT점,328.86090081338324,461.28
06-0000013522,스타벅스 우장산역점,328.92705026093466,244.4
06-0000025617,스타벅스 등촌대로점,328.93619667583465,270.73
06-0000012065,스타벅스 강서구청사거리점,329.04793681260827,243.0
06-0000045714,스타벅스 마곡사이언스타워R점,329.319723210282,391.8
06-0000041778,스타벅스 마곡나루역점,329.3620610770762,277.2
06-0000013042,스타벅스 김포공항DT점,330.0856447251965,450.87
06-0000052459,스타벅스커피 염창역점,330.3024126428078,221.3
06-0000024642,스타벅스 강서우장산점,330.30599353150274,315.9
06-0000012866,스타벅스 양천향교역,330.31592024438993,177.11
06-0000041173,스타벅스 마곡GMG점,330.66981452782085,217.35
06-0000027849,스타벅스 방화DT,330.893954254481,373.97
06-0000013442,스타벅스커피 발산역점,330.9472084787557,203.87
06-0000050675,스타벅스 마곡사이언스타워R점,331.00154466813393,391.8
06-0000045716,스타벅스 마곡사이언스타워R점,331.4161823569269,391.8
06-0000027774,스타벅스 우장산역점,331.77957644928114,244.4
06-0000037770,스타벅스 김포공항DT점,331.9752696352196,450.87
06-0000049526,스타벅스 마곡역점,332.06130995319864,224.36
06-0000002945,스타벅스 우장산역점,332.39024673263935,244.4
06-0000026278,스타벅스 김포공항DT점,332.46664389772303,450.87
06-0000048353,스타벅스 마곡역점,332.6169535379879,224.36
06-0000049103,스타벅스 마곡사이언스타워R점,332.98985805346626,391.8
06-0000035385,스타벅스 우장산역점,333.0157524466309,244.4
06-0000049524,스타벅스 마곡역점,333.6773766249924,224.36
06-0000025957,스타벅스 강서구청사거리점,334.7225616611033,243.0
06-0000038963,스타벅스커피 까치산역점,334.9005176172229,323.49
06-0000044384,스타벅스 마곡GMG점,335.82333653895546,217.35
06-0000051458,스타벅스 마곡사이언스타워R점,336.0898792151447,391.8
06-0000012178,스타벅스 강서NC점,337.2184440356985,165.9
06-0000034380,스타벅스 방화DT,338.3440124690731,373.97
06-0000040095,스타벅스 우장산역점,338.3654860780042,244.4
06-0000049548,스타벅스 양천향교역,338.4206252004559,177.11
06-0000049612,스타벅스 양천향교역,338.6567906503401,177.11
06-0000019028,스타벅스 화곡DT점,338.68928894307095,461.28
06-0000013555,스타벅스 우장산역점,338.69014065296335,244.4
06-0000049634,스타벅스커피 발산역점,338.7106816955469,203.87
06-0000011880,스타벅스 우장산역점,338.8682564916641,244.4
06-0000045717,스타벅스 마곡역점,339.3651475325629,224.36
06-0000045715,스타벅스 마곡사이언스타워R점,339.43175557757274,391.8
06-0000037839,스타벅스 강서구청사거리점,339.9386351222085,243.0
06-0000039040,스타벅스 마곡사이언스타워R점,340.09035934798635,391.8
06-0000033453,스타벅스 가양역점,340.6343037063581,231.4
06-0000049525,스타벅스 마곡역점,340.67437451555196,224.36
06-0000013576,스타벅스 가양역점,340.680466846215,231.4
06-0000013445,스타벅스커피 발산역점,340.96662678474144,203.87
06-0000024645,스타벅스 강서구청사거리점,341.04159379860846,243.0
06-0000045767,스타벅스커피 발산역점,341.0702232033185,203.87
06-0000044392,스타벅스 마곡GMG점,341.08894116813906,217.35
06-0000027835,스타벅스 가양역사거리점,341.6019788354862,268.99
06-0000012893,스타벅스커피 까치산역점,341.63761086186406,323.49
06-0000026761,스타벅스 화곡DT점,342.65974792477675,461.28
06-0000013523,스타벅스 우장산역점,342.7257925817231,244.4
06-0000034379,스타벅스 방화DT,342.7980882696166,373.97
06-0000013446,스타벅스커피 발산역점,343.0688988732518,203.87
06-0000030483,스타벅스커피 화곡동점,343.16320143582465,281.76
06-0000013443,스타벅스커피 발산역점,343.2733523041235,203.87
06-0000026043,스타벅스 양천향교역,343.5339549148362,177.11
06-0000012892,스타벅스커피 까치산역점,343.61497083611823,323.49
06-0000012363,스타벅스커피 화곡동점,343.61891656163397,281.76
06-0000012595,스타벅스 우장산역점,344.05907402697386,244.4
06-0000049611,스타벅스 양천향교역,345.1716366921495,177.11
06-0000049527,스타벅스 마곡GMG점,345.3106979555677,217.35
06-0000049539,스타벅스 마곡사이언스타워R점,346.33888325659564,391.8
06-0000027388,스타벅스 김포공항DT점,346.50105795494835,450.87
06-0000049633,스타벅스커피 발산역점,346.5871684443394,203.87
06-0000013474,스타벅스커피 까치산역점,346.6872468994669,323.49
06-0000027775,스타벅스 우장산역점,346.93172538838,244.4
06-0000013514,스타벅스 방화DT,346.9815982483363,373.97
06-0000050676,스타벅스 마곡역점,347.1270433071189,224.36
06-0000027362,스타벅스 우장산역점,347.2115509016576,244.4
06-0000013441,스타벅스 강서NC점,347.24568469423104,165.9
06-0000052688,스타벅스 양천향교역,347.2871827547216,177.11
06-0000049530,스타벅스 마곡사이언스타워R점,348.8070805913517,391.8
06-0000045337,스타벅스 양천향교역,349.0291164537566,177.11
06-0000011879,스타벅스 우장산역점,349.4224411699812,244.4
06-0000027798,스타벅스커피 등촌점,349.63503842637783,221.0
06-0000013480,스타벅스 방화DT,349.8578279962281,373.97
06-0000050012,스타벅스커피 염창역점,350.0091856155736,221.3
06-0000003143,스타벅스 김포공항DT점,350.033426774514,450.87
06-0000034369,스타벅스커피 염창역점,350.2396658060855,221.3
06-0000018193,스타벅스 가양역점,350.4009802712449,231.4
06-0000048352,스타벅스 마곡사이언스타워R점,350.64149848272064,391.8
06-0000013516,스타벅스 방화DT,350.90683646469296,373.97
06-0000013549,스타벅스 화곡역8번출구점,350.9198404516652,290.9
06-0000012179,스타벅스 강서NC점,350.9242701230637,165.9
06-0000051459,스타벅스 마곡사이언스타워R점,351.27136365213624,391.8
06-0000036543,스타벅스 가양역점,351.48111131810685,231.4
06-0000037730,스타벅스 김포공항DT점,351.49054154574776,450.87
06-0000049528,스타벅스 마곡GMG점,351.86370922672546,217.35
06-0000024503,스타벅스 마곡GMG점,351.9398514008143,217.35
06-0000049632,스타벅스커피 발산역점,352.0287990966763,203.87
06-0000037897,스타벅스커피 염창역점,352.33370974735305,221.3
06-0000012891,스타벅스커피 까치산역점,352.35269210878704,323.49
06-0000041927,스타벅스커피 화곡동점,352.3845456661592,281.76
06-0000045076,스타벅스커피 염창역점,352.65482278993466,221.3
06-0000013479,스타벅스 방화DT,353.1360625509789,373.97
06-0000013518,스타벅스 방화DT,353.1802546582509,373.97
06-0000044703,스타벅스 마곡역점,353.4298857048398,224.36
06-0000026039,스타벅스 양천향교역,353.4340229012308,177.11
06-0000002366,스타벅스 김포공항DT점,353.56725899051514,450.87
06-0000049563,스타벅스 마곡사이언스타워R점,353.70609325180493,391.8
06-0000027799,스타벅스커피 등촌점,353.86806621283694,221.0
06-0000046620,스타벅스 우장산역점,353.870555707379,244.4
06-0000049560,스타벅스 마곡사이언스타워R점,353.97441448748407,391.8
06-0000027411,스타벅스 등촌대로점,353.9853211136722,270.73
06-0000012028,스타벅스커피 염창역점,353.9960450350916,221.3
06-0000012872,스타벅스커피 까치산역점,354.01907448195925,323.49
06-0000003359,스타벅스커피 까치산역점,354.33936454644504,323.49
06-0000038820,스타벅스커피 까치산역점,354.46356829290386,323.49
06-0000013444,스타벅스커피 발산역점,354.4997310405287,203.87
06-0000018191,스타벅스 가양역점,354.7180356513241,231.4
06-0000038965,스타벅스커피 까치산역점,354.8212638043899,323.49
06-0000015733,스타벅스 방화DT,354.8518755705233,373.97
06-0000013447,스타벅스커피 발산역점,355.66214939962174,203.87
06-0000040778,스타벅스 화곡역8번출구점,356.4248306930393,290.9
06-0000013513,스타벅스 방화DT,356.86595355955825,373.97
06-0000035386,스타벅스 우장산역점,356.89205091129145,244.4
06-0000033807,스타벅스 가양역점,357.10923049781326,231.4
06-0000045845,스타벅스 마곡역점,357.48767775713105,224.36
06-0000035547,스타벅스 가양역사거리점,357.75526722471955,268.99
06-0000015755,스타벅스 김포공항DT점,357.9865822214478,450.87
